User_ID,Age,Country,Subscription_Type,Signup_Date,Watch_Hours,Churn_Status
U105797,50,Germany,Mobile,2025-03-30,18.36,Active
U105798,34,France,Premium,2022-11-21,11.77,Active
U105799,42,United States,Standard,2022-11-06,18.88,Churned
U105800,30,India,Standard,2023-05-02,10.33,Active
U105801,40,France,Premium,2025-06-18,34.33,Active
U105802,37,France,Premium,2023-05-18,12.45,Churned
U105803,33,France,Standard,2022-05-30,51.35,Active
U105804,21,United States,Standard,2023-08-15,24.44,Active
U105805,38,Australia,Premium,2022-05-13,141.06,Active
U105806,16,United States,Premium,2024-02-17,2.93,Active
U105807,45,Japan,Premium,2022-09-23,22.63,Active
U105808,36,India,Basic,2023-02-12,2.55,Active
U105809,39,United Kingdom,Premium,2022-01-18,30.85,Active
U105810,16,Mexico,Standard,2022-01-31,23.25,Active
U105811,20,India,Basic,2024-12-27,61.56,Active
U105812,27,India,Premium,2025-09-09,19.98,Active
U105813,42,Japan,Premium,2023-08-03,21.28,Active
U105814,22,Australia,Standard,2022-01-27,14.65,Churned
U105815,64,Brazil,Premium,2025-10-12,40.19,Active
U105816,30,Canada,Standard,2023-08-21,31.75,Churned
U105817,21,Spain,Basic,2023-06-18,41.79,Active
U105818,31,South Korea,Standard,2025-03-03,46.84,Active
U105819,22,Brazil,Standard,2024-10-23,21.08,Active
U105820,19,Japan,Premium,2024-12-13,18.07,Active
U105821,46,United States,Premium,2024-09-24,45.19,Active
U105822,40,India,Premium,2022-01-28,77.35,Active
U105823,40,India,Basic,2023-04-20,3.32,Active
U105824,49,Brazil,Standard,2024-09-15,35.83,Active
U105825,39,United States,Basic,2025-07-27,18.83,Active
U105826,21,India,Premium,2024-07-12,28.36,Churned
U105827,42,United Kingdom,Basic,2023-08-04,40.93,Churned
U105828,20,France,Standard,2025-07-27,17.57,Churned
U105829,28,India,Premium,2024-03-16,79.77,Active
U105830,33,Mexico,Premium,2022-07-12,119.99,Active
U105831,32,India,Standard,2023-08-05,5.42,Churned
U105832,16,Brazil,Standard,2025-05-20,39.79,Active
U105833,22,France,Premium,2023-09-28,26.39,Active
U105834,33,India,Standard,2024-03-15,21.4,Active
U105835,26,Japan,Basic,2022-03-21,26.07,Active
U105836,47,Canada,Mobile,2024-08-18,25.3,Active
U105837,49,Japan,Standard,2023-03-29,84.93,Active
U105838,20,India,Standard,2022-05-17,60.83,Active
U105839,34,Germany,Basic,2025-10-16,80.68,Active
U105840,52,India,Standard,2023-08-21,5.63,Churned
U105841,32,United Kingdom,Standard,2025-04-28,55.44,Active
U105842,29,United States,Basic,2024-10-20,33.97,Active
U105843,44,Canada,Standard,2025-07-09,55.76,Churned
U105844,30,Australia,Standard,2023-09-24,13.44,Active
U105845,49,United States,Mobile,2024-11-06,10.04,Active
U105846,26,South Korea,Mobile,2025-09-30,18.13,Churned
U105847,28,Australia,Basic,2024-08-11,21.86,Active
U105848,43,Brazil,Basic,2024-08-24,20.88,Churned
U105849,35,Mexico,Premium,2025-08-04,93.45,Active
U105850,35,United States,Mobile,2023-06-02,30.48,Active
U105851,16,India,Mobile,2024-02-25,19.99,Active
U105852,29,India,Basic,2024-12-01,25.62,Churned
U105853,44,Mexico,Basic,2025-08-30,29.68,Active
U105854,24,Japan,Basic,2025-03-09,1.85,Churned
U105855,42,India,Premium,2023-08-30,72.99,Active
U105856,37,United Kingdom,Standard,2025-02-23,48.82,Active
U105857,31,United States,Standard,2024-05-22,46.41,Active
U105858,50,France,Standard,2023-10-28,22.46,Active
U105859,29,United Kingdom,Basic,2023-11-20,55.49,Churned
U105860,30,India,Premium,2025-01-13,39.39,Active
U105861,31,India,Basic,2022-01-28,33.35,Active
U105862,34,Japan,Premium,2025-10-18,84.12,Active
U105863,43,India,Premium,2022-10-18,38.22,Active
U105864,16,Spain,Premium,2024-10-11,3.6,Active
U105865,44,Mexico,Standard,2025-09-16,65.33,Active
U105866,34,Germany,Premium,2022-11-01,9.7,Active
U105867,40,South Korea,Premium,2024-05-23,34.19,Active
U105868,62,United States,Basic,2024-02-23,19.77,Active
U105869,27,India,Basic,2022-03-09,8.11,Active
U105870,19,India,Premium,2024-08-01,51.61,Active
U105871,36,Germany,Standard,2025-11-13,52.9,Churned
U105872,38,India,Basic,2025-07-27,65.88,Active
U105873,44,Canada,Basic,2025-09-16,58.05,Active
U105874,27,South Korea,Basic,2023-12-14,48.72,Active
U105875,24,Spain,Standard,2024-11-05,39.96,Active
U105876,16,Canada,Premium,2022-12-13,93.8,Active
U105877,17,Germany,Basic,2023-02-18,17.07,Active
U105878,29,United Kingdom,Premium,2025-09-21,7.01,Churned
U105879,32,Spain,Standard,2023-03-07,45.55,Active
U105880,58,United States,Standard,2024-11-21,16.06,Active
U105881,16,United States,Basic,2025-06-17,18.09,Active
U105882,38,Japan,Premium,2024-07-07,5.18,Active
U105883,25,Spain,Mobile,2022-03-30,9.33,Churned
U105884,36,India,Standard,2025-10-19,48.58,Churned
U105885,27,Spain,Basic,2022-12-13,68.03,Active
U105886,46,United Kingdom,Basic,2025-12-18,42.85,Active
U105887,46,Japan,Basic,2022-08-31,15.47,Active
U105888,32,South Korea,Premium,2023-05-21,37.57,Active
U105889,51,Germany,Basic,2024-11-11,3.6,Churned
U105890,43,Mexico,Mobile,2022-03-19,17.5,Active
U105891,50,United States,Standard,2023-07-12,37.78,Active
U105892,33,Canada,Standard,2025-08-08,71.12,Active
U105893,45,Germany,Premium,2025-08-30,19.89,Active
U105894,24,Canada,Basic,2024-03-02,53.67,Active
U105895,23,France,Premium,2025-03-18,23.44,Active
U105896,60,United Kingdom,Basic,2025-03-04,57.62,Active
U105897,20,India,Premium,2025-12-08,75.48,Active
U105898,28,Australia,Standard,2023-09-24,91.73,Active
U105899,16,India,Basic,2023-03-13,117.98,Active
U105900,23,United States,Premium,2025-07-05,21.94,Active
U105901,22,Japan,Basic,2023-11-25,43.41,Active
U105902,25,United States,Basic,2024-05-24,15.96,Churned
U105903,37,France,Premium,2024-08-21,6.7,Churned
U105904,40,United States,Standard,2025-03-15,53.06,Active
U105905,21,United States,Mobile,2025-11-24,41.93,Active
U105906,24,Canada,Premium,2023-06-23,31.77,Active
U105907,47,India,Premium,2023-05-19,19.79,Active
U105908,54,South Korea,Standard,2025-07-08,46.08,Active
U105909,49,India,Basic,2023-04-23,16.02,Churned
U105910,16,South Korea,Mobile,2024-08-06,24.98,Churned
U105911,48,United Kingdom,Basic,2024-07-04,46.9,Active
U105912,56,Canada,Standard,2023-10-03,37.89,Active
U105913,16,India,Basic,2024-08-29,46.35,Active
U105914,46,Mexico,Basic,2024-11-17,13.7,Churned
U105915,36,United Kingdom,Standard,2022-10-03,11.98,Churned
U105916,30,United Kingdom,Premium,2022-09-30,27.91,Active
U105917,35,India,Premium,2023-10-26,30.58,Active
U105918,39,India,Mobile,2025-06-11,21.13,Active
U105919,47,India,Standard,2023-07-05,22.07,Active
U105920,47,India,Standard,2023-11-15,33.77,Active
U105921,16,Germany,Basic,2023-09-07,74.18,Active
U105922,26,Canada,Premium,2025-02-27,25.2,Active
U105923,35,India,Standard,2022-07-25,42.26,Active
U105924,52,India,Standard,2024-05-31,74.02,Active
U105925,16,India,Basic,2024-08-04,6.64,Active
U105926,26,Brazil,Premium,2022-10-27,54.74,Active
U105927,16,United States,Premium,2022-10-01,61.06,Churned
U105928,17,India,Mobile,2024-10-28,27.31,Active
U105929,45,Brazil,Basic,2022-02-07,28.47,Active
U105930,27,Japan,Mobile,2022-11-10,51.36,Active
U105931,16,India,Basic,2023-12-26,0.0,Churned
U105932,32,Canada,Standard,2022-01-05,46.29,Active
U105933,58,Japan,Basic,2022-02-26,33.04,Active
U105934,16,Canada,Basic,2024-07-09,24.02,Active
U105935,40,United States,Standard,2024-08-30,29.31,Churned
U105936,52,United Kingdom,Basic,2025-10-25,21.49,Churned
U105937,33,Spain,Standard,2024-05-17,28.38,Active
U105938,57,Japan,Premium,2022-06-16,37.47,Churned
U105939,26,India,Premium,2024-04-07,32.08,Active
U105940,51,Canada,Premium,2022-02-06,5.81,Active
U105941,48,Canada,Standard,2022-05-20,42.5,Active
U105942,33,Spain,Basic,2022-11-13,12.34,Active
U105943,16,Germany,Premium,2022-06-30,54.18,Active
U105944,21,Japan,Basic,2025-11-22,24.59,Active
U105945,16,United States,Basic,2024-08-29,30.27,Active
U105946,41,Germany,Basic,2024-05-04,65.34,Active
U105947,39,India,Premium,2022-02-17,10.21,Churned
U105948,34,Australia,Standard,2022-07-23,32.89,Active
U105949,32,South Korea,Premium,2022-06-19,40.53,Active
U105950,50,South Korea,Standard,2024-06-28,21.74,Churned
U105951,37,South Korea,Standard,2025-01-20,79.59,Active
U105952,27,United States,Standard,2024-06-10,20.67,Active
U105953,35,India,Basic,2022-09-01,11.51,Active
U105954,58,Germany,Standard,2023-01-18,26.77,Active
U105955,41,Germany,Premium,2023-12-25,101.62,Active
U105956,29,France,Standard,2023-10-07,36.5,Active
U105957,33,South Korea,Basic,2022-05-24,64.68,Active
U105958,39,United States,Premium,2023-09-20,66.03,Active
U105959,28,Germany,Standard,2022-12-10,56.76,Active
U105960,27,Germany,Basic,2022-10-12,13.31,Active
U105961,33,South Korea,Basic,2025-07-07,0.93,Active
U105962,52,Canada,Standard,2022-06-30,51.34,Active
U105963,43,Japan,Standard,2025-01-04,17.86,Active
U105964,29,France,Premium,2022-03-18,18.12,Churned
U105965,44,United States,Basic,2022-10-03,40.46,Active
U105966,34,Australia,Premium,2025-07-16,56.77,Active
U105967,38,India,Standard,2022-11-10,106.73,Active
U105968,37,Australia,Premium,2022-03-28,36.21,Active
U105969,16,United States,Premium,2023-11-23,38.59,Active
U105970,16,South Korea,Standard,2022-12-24,53.94,Active
U105971,36,Canada,Basic,2024-07-12,81.31,Active
U105972,23,United Kingdom,Standard,2024-03-21,76.26,Active
U105973,16,United States,Mobile,2024-04-30,7.79,Active
U105974,24,Canada,Mobile,2022-02-28,17.61,Active
U105975,45,United States,Basic,2023-02-20,30.18,Churned
U105976,38,United States,Premium,2022-02-27,47.75,Active
U105977,43,South Korea,Standard,2025-10-14,21.78,Active
U105978,39,South Korea,Basic,2022-05-17,75.99,Active
U105979,22,India,Premium,2025-05-04,34.81,Active
U105980,43,Germany,Standard,2025-06-29,17.9,Churned
U105981,41,Australia,Standard,2024-08-09,31.89,Churned
U105982,32,United Kingdom,Premium,2025-03-26,67.11,Active
U105983,34,United Kingdom,Standard,2025-08-18,75.02,Active
U105984,43,Japan,Premium,2025-08-04,27.95,Active
U105985,25,United States,Standard,2023-03-06,43.37,Churned
U105986,47,Mexico,Basic,2025-01-22,31.13,Active
U105987,40,United States,Standard,2023-03-14,33.49,Churned
U105988,34,South Korea,Mobile,2022-07-08,67.8,Active
U105989,52,South Korea,Standard,2023-03-28,12.51,Active
U105990,18,Canada,Basic,2025-10-09,95.49,Active
U105991,28,Australia,Premium,2022-08-23,19.82,Active
U105992,25,Germany,Mobile,2024-04-30,18.46,Active
U105993,38,Mexico,Mobile,2022-07-24,52.8,Active
U105994,48,Japan,Standard,2023-11-21,86.58,Active
U105995,22,Spain,Standard,2025-08-20,66.79,Active
U105996,73,India,Standard,2025-10-20,32.29,Active
U105997,26,France,Premium,2025-06-06,103.44,Active
U105998,38,Japan,Mobile,2025-05-04,62.48,Active
U105999,34,France,Premium,2024-03-12,86.34,Active
U106000,34,United Kingdom,Standard,2022-02-21,2.63,Churned
U106001,24,South Korea,Basic,2024-08-22,18.5,Churned
U106002,46,Germany,Standard,2023-10-17,50.62,Churned
U106003,23,Canada,Basic,2022-12-15,48.45,Active
U106004,16,South Korea,Basic,2024-10-24,13.5,Churned
U106005,20,France,Standard,2022-02-03,30.84,Active
U106006,51,Brazil,Premium,2022-08-12,37.7,Active
U106007,49,Japan,Premium,2023-10-07,42.9,Active
U106008,16,France,Premium,2022-09-25,56.84,Active
U106009,43,Germany,Premium,2024-09-04,65.68,Active
U106010,16,Brazil,Premium,2025-03-12,7.9,Active
U106011,33,Brazil,Premium,2024-09-19,63.46,Active
U106012,19,Canada,Basic,2022-07-06,49.05,Active
U106013,44,Mexico,Premium,2024-06-01,32.95,Active
U106014,40,United States,Basic,2025-10-01,53.98,Active
U106015,45,United States,Basic,2025-09-13,21.64,Active
U106016,30,United States,Basic,2022-08-27,51.76,Active
U106017,31,United States,Premium,2022-11-02,41.91,Churned
U106018,16,India,Premium,2022-09-14,23.8,Active
U106019,21,Australia,Mobile,2023-01-20,40.11,Active
U106020,45,United States,Mobile,2025-08-17,41.96,Active
U106021,38,Brazil,Mobile,2022-04-27,48.25,Active
U106022,35,France,Basic,2024-03-26,39.73,Active
U106023,49,Mexico,Mobile,2025-09-29,31.54,Churned
U106024,18,Germany,Premium,2025-04-19,31.16,Active
U106025,42,India,Mobile,2023-10-26,17.37,Active
U106026,19,Brazil,Basic,2024-02-21,84.5,Active
U106027,51,Mexico,Basic,2023-08-10,0.9,Churned
U106028,40,Mexico,Mobile,2024-09-01,25.67,Active
U106029,45,United States,Basic,2025-12-10,12.91,Churned
U106030,25,Spain,Standard,2024-04-30,45.23,Active
U106031,60,United States,Standard,2023-09-17,65.95,Active
U106032,57,Australia,Basic,2025-08-10,46.97,Churned
U106033,39,Mexico,Basic,2023-05-04,18.15,Active
U106034,48,India,Mobile,2022-04-03,24.16,Active
U106035,30,United States,Mobile,2022-11-01,36.53,Active
U106036,18,Germany,Mobile,2024-08-12,7.28,Active
U106037,43,United Kingdom,Standard,2023-10-05,32.79,Active
U106038,22,Spain,Basic,2025-07-27,15.45,Active
U106039,49,United Kingdom,Standard,2024-09-28,26.7,Active
U106040,46,Australia,Standard,2024-04-18,34.22,Active
U106041,36,United States,Basic,2025-08-27,47.68,Active
U106042,36,Spain,Premium,2024-12-22,48.51,Active
U106043,45,Canada,Mobile,2022-10-07,46.72,Active
U106044,37,India,Standard,2024-11-01,61.94,Active
U106045,29,India,Standard,2024-10-07,72.29,Active
U106046,16,India,Standard,2025-09-29,33.24,Active
U106047,45,Japan,Basic,2022-01-10,41.91,Active
U106048,38,Australia,Basic,2022-08-25,51.3,Active
U106049,67,Australia,Standard,2025-03-15,43.97,Active
U106050,32,Japan,Standard,2025-11-06,80.62,Active
U106051,37,Japan,Standard,2023-02-14,2.08,Active
U106052,37,Mexico,Premium,2025-11-01,117.4,Active
U106053,41,Brazil,Basic,2022-02-27,37.44,Active
U106054,22,Canada,Basic,2024-10-22,46.67,Active
U106055,33,India,Basic,2023-07-30,117.48,Active
U106056,43,India,Basic,2024-07-23,49.62,Active
U106057,30,India,Standard,2025-07-27,17.41,Churned
U106058,43,Spain,Premium,2024-04-12,84.6,Active
U106059,35,Canada,Mobile,2022-12-06,84.13,Active
U106060,38,Mexico,Premium,2025-10-24,67.08,Active
U106061,47,United States,Standard,2023-02-24,39.43,Active
U106062,31,India,Basic,2024-01-03,76.2,Active
U106063,16,India,Standard,2022-09-02,48.39,Active
U106064,30,Brazil,Standard,2025-07-01,14.92,Active
U106065,24,Spain,Mobile,2025-12-04,24.03,Active
U106066,16,India,Standard,2023-07-13,52.87,Active
U106067,32,Mexico,Basic,2023-09-24,9.05,Active
U106068,36,United States,Standard,2023-11-10,78.65,Active
U106069,46,India,Basic,2025-10-15,21.93,Active
U106070,20,India,Mobile,2024-06-11,28.64,Active
U106071,35,India,Basic,2022-05-15,60.66,Active
U106072,47,South Korea,Basic,2025-01-06,45.62,Active
U106073,27,Spain,Basic,2023-10-17,43.6,Active
U106074,40,Spain,Premium,2022-04-09,8.2,Churned
U106075,53,India,Standard,2023-11-24,52.12,Active
U106076,16,Germany,Premium,2022-04-04,15.23,Active
U106077,37,Brazil,Standard,2023-01-09,25.54,Churned
U106078,47,United States,Basic,2024-12-13,52.65,Active
U106079,29,Germany,Premium,2023-12-28,14.52,Active
U106080,50,United States,Basic,2023-09-29,47.41,Active
U106081,41,United States,Basic,2023-05-27,69.81,Active
U106082,55,Spain,Standard,2025-07-08,37.55,Active
U106083,40,Canada,Basic,2022-12-26,66.78,Active
U106084,56,Canada,Basic,2025-10-08,26.37,Active
U106085,37,Germany,Premium,2023-06-18,37.16,Active
U106086,17,Brazil,Standard,2023-07-26,30.87,Active
U106087,26,United Kingdom,Basic,2024-07-16,42.29,Churned
U106088,46,India,Standard,2025-01-22,30.8,Active
U106089,45,Spain,Premium,2023-11-15,31.92,Active
U106090,30,South Korea,Basic,2024-07-18,86.97,Active
U106091,55,Germany,Basic,2023-08-21,72.93,Active
U106092,29,Japan,Premium,2025-02-07,39.99,Active
U106093,39,Spain,Premium,2025-05-31,39.6,Churned
U106094,39,United States,Mobile,2025-06-17,3.66,Active
U106095,18,France,Standard,2024-07-30,29.15,Active
U106096,32,India,Basic,2023-02-11,7.49,Churned
U106097,62,India,Standard,2024-07-18,54.03,Active
U106098,22,Mexico,Premium,2024-06-30,13.21,Churned
U106099,41,India,Basic,2022-11-21,37.57,Active
U106100,20,South Korea,Standard,2025-06-01,41.15,Active
U106101,22,Brazil,Basic,2024-12-31,40.23,Active
U106102,17,United Kingdom,Premium,2023-10-08,223.12,Active
U106103,45,Spain,Premium,2022-02-23,7.89,Active
U106104,23,United States,Standard,2024-11-18,99.67,Active
U106105,49,India,Mobile,2022-11-08,52.14,Active
U106106,27,United States,Mobile,2024-12-30,22.05,Active
U106107,35,Spain,Basic,2023-08-26,80.76,Active
U106108,38,Mexico,Standard,2024-11-09,95.91,Active
U106109,16,United States,Premium,2025-07-22,79.72,Active
U106110,36,Germany,Basic,2022-05-12,19.2,Active
U106111,38,Japan,Standard,2022-02-10,27.85,Active
U106112,47,Spain,Basic,2024-09-12,56.11,Active
U106113,22,Japan,Mobile,2023-10-12,14.21,Active
U106114,24,France,Standard,2024-10-16,15.31,Active
U106115,41,India,Premium,2022-06-24,62.37,Active
U106116,50,Brazil,Standard,2025-06-22,35.04,Churned
U106117,26,Canada,Basic,2022-12-02,16.34,Churned
U106118,19,India,Mobile,2022-07-14,5.55,Churned
U106119,30,Brazil,Basic,2023-08-15,68.17,Active
U106120,21,Mexico,Basic,2025-04-09,78.68,Active
U106121,38,Australia,Standard,2022-05-24,8.61,Churned
U106122,21,India,Premium,2024-01-01,77.36,Active
U106123,45,Brazil,Standard,2025-04-26,99.52,Active
U106124,36,Brazil,Basic,2024-01-25,24.58,Active
U106125,46,India,Standard,2022-05-02,7.12,Active
U106126,16,United States,Basic,2022-10-22,37.17,Active
U106127,16,United States,Basic,2024-05-04,43.83,Active
U106128,49,Spain,Standard,2024-08-06,38.42,Active
U106129,25,Germany,Basic,2022-08-27,115.43,Active
U106130,16,India,Standard,2023-07-24,51.08,Active
U106131,31,Brazil,Premium,2022-06-05,112.47,Active
U106132,36,India,Premium,2024-04-18,57.42,Active
U106133,32,France,Basic,2023-11-07,77.17,Active
U106134,39,Japan,Standard,2024-08-12,18.05,Active
U106135,37,Germany,Basic,2023-05-20,6.84,Active
U106136,37,Canada,Mobile,2025-12-11,0.0,Churned
U106137,50,United States,Basic,2022-03-08,8.71,Churned
U106138,33,United Kingdom,Basic,2022-12-20,31.39,Active
U106139,33,India,Standard,2022-04-05,23.38,Churned
U106140,43,United States,Basic,2025-06-03,9.01,Active
U106141,40,India,Basic,2023-03-13,26.68,Active
U106142,23,India,Basic,2022-02-14,61.02,Churned
U106143,32,South Korea,Premium,2025-02-16,79.12,Active
U106144,39,United States,Premium,2025-07-27,21.47,Active
U106145,26,India,Premium,2025-05-28,42.57,Active
U106146,27,United States,Premium,2022-11-02,18.45,Active
U106147,17,United States,Standard,2022-04-07,38.42,Active
U106148,16,India,Mobile,2023-03-03,57.04,Active
U106149,29,United States,Premium,2022-09-08,26.43,Churned
U106150,35,Spain,Premium,2025-01-25,61.66,Active
U106151,20,India,Premium,2023-05-11,88.03,Active
U106152,50,Germany,Standard,2023-10-16,44.05,Active
U106153,21,Australia,Standard,2024-08-07,70.35,Active
U106154,44,Spain,Standard,2023-10-10,36.39,Active
U106155,39,United Kingdom,Basic,2023-02-21,45.89,Active
U106156,60,United States,Standard,2022-11-13,31.61,Active
U106157,40,Brazil,Basic,2022-11-20,0.0,Churned
U106158,16,Japan,Basic,2022-07-08,21.41,Active
U106159,46,Brazil,Mobile,2024-05-08,74.01,Active
U106160,54,United States,Premium,2022-11-29,81.56,Active
U106161,16,Mexico,Standard,2024-09-21,22.0,Churned
U106162,41,United Kingdom,Standard,2023-06-11,82.2,Active
U106163,44,United States,Standard,2023-12-13,60.7,Active
U106164,31,Spain,Mobile,2025-05-14,9.87,Churned
U106165,16,Germany,Premium,2024-09-02,45.38,Active
U106166,30,France,Premium,2023-03-01,29.1,Active
U106167,27,United States,Standard,2022-01-06,26.75,Churned
U106168,52,United States,Standard,2024-11-28,75.84,Active
U106169,32,United States,Premium,2023-04-24,3.54,Active
U106170,29,Canada,Mobile,2022-04-21,22.68,Churned
U106171,26,Spain,Standard,2024-06-08,16.0,Active
U106172,37,Mexico,Standard,2025-03-23,4.92,Active
