Content_ID,Title,Content_Type,Genre,Release_Year,IMDB_Rating,Duration,Language,Original_Flag,Release_Date
C201415,Action TV Show #1415,TV Show,Action,2023,7.7,57,Japanese,Netflix Original,2022-08-29
C201416,Sci-Fi TV Show #1416,TV Show,Sci-Fi,2023,8.5,40,English,Netflix Original,2025-11-26
C201417,Crime TV Show #1417,TV Show,Crime,2005,8.0,38,English,Licensed,2023-01-09
C201418,Comedy TV Show #1418,TV Show,Comedy,2018,7.0,59,English,Netflix Original,2024-10-15
C201419,Comedy TV Show #1419,TV Show,Comedy,2002,6.1,43,Japanese,Netflix Original,2023-08-09
C201420,Drama TV Show #1420,TV Show,Drama,2002,7.0,39,Japanese,Licensed,2023-12-21
C201421,Anime Movie #1421,Movie,Anime,2003,8.3,167,English,Netflix Original,2025-02-02
C201422,Thriller Movie #1422,Movie,Thriller,2002,6.4,86,English,Licensed,2022-11-15
C201423,Thriller TV Show #1423,TV Show,Thriller,1997,6.5,57,English,Licensed,2023-12-05
C201424,Reality Movie #1424,Movie,Reality,2016,8.6,177,English,Netflix Original,2022-02-02
C201425,Anime Movie #1425,Movie,Anime,2007,5.7,125,Korean,Licensed,2024-11-19
C201426,Horror Movie #1426,Movie,Horror,2003,7.1,154,French,Licensed,2024-07-10
C201427,Fantasy TV Show #1427,TV Show,Fantasy,1997,8.5,49,Spanish,Licensed,2025-10-04
C201428,Drama TV Show #1428,TV Show,Drama,2009,6.4,55,English,Licensed,2025-10-17
C201429,Comedy Movie #1429,Movie,Comedy,2004,6.7,126,English,Netflix Original,2022-05-13
C201430,Action TV Show #1430,TV Show,Action,2006,7.0,34,English,Netflix Original,2024-06-26
C201431,Comedy Movie #1431,Movie,Comedy,2006,7.5,139,Tamil,Licensed,2025-04-21
C201432,Action Movie #1432,Movie,Action,1998,7.3,167,Korean,Licensed,2022-03-20
C201433,Action Movie #1433,Movie,Action,2010,7.3,106,English,Netflix Original,2025-03-27
C201434,Thriller TV Show #1434,TV Show,Thriller,1995,6.9,55,Korean,Licensed,2025-08-22
C201435,Thriller TV Show #1435,TV Show,Thriller,2000,7.9,32,Spanish,Netflix Original,2023-01-14
C201436,Sports TV Show #1436,TV Show,Sports,2018,8.7,34,Portuguese,Netflix Original,2023-05-16
C201437,Fantasy TV Show #1437,TV Show,Fantasy,2019,7.8,43,Hindi,Licensed,2023-01-20
C201438,Thriller Movie #1438,Movie,Thriller,2016,6.0,90,Japanese,Licensed,2022-11-27
C201439,Fantasy Movie #1439,Movie,Fantasy,2020,7.4,170,English,Netflix Original,2025-06-11
C201440,Documentary Movie #1440,Movie,Documentary,2017,8.9,129,Spanish,Licensed,2023-10-14
C201441,Sports Movie #1441,Movie,Sports,2018,6.4,142,English,Netflix Original,2023-07-24
C201442,Thriller Movie #1442,Movie,Thriller,1997,7.1,160,German,Licensed,2023-07-08
C201443,Drama TV Show #1443,TV Show,Drama,2008,5.0,28,English,Licensed,2024-12-31
C201444,Horror Movie #1444,Movie,Horror,2021,7.1,169,Japanese,Licensed,2022-07-31
C201445,Romance TV Show #1445,TV Show,Romance,2022,7.2,50,English,Licensed,2024-08-28
C201446,Kids TV Show #1446,TV Show,Kids,2002,6.6,54,English,Licensed,2025-03-23
C201447,Thriller Movie #1447,Movie,Thriller,2026,6.7,165,Hindi,Licensed,2024-07-08
C201448,Horror Movie #1448,Movie,Horror,2012,6.9,98,English,Licensed,2022-05-01
C201449,Crime Movie #1449,Movie,Crime,2017,7.8,143,Japanese,Netflix Original,2023-03-24
C201450,Documentary Movie #1450,Movie,Documentary,1997,6.3,140,Hindi,Licensed,2023-09-18
C201451,Sci-Fi Movie #1451,Movie,Sci-Fi,2023,7.2,110,French,Netflix Original,2022-12-13
C201452,Drama Movie #1452,Movie,Drama,2021,8.4,151,English,Netflix Original,2025-11-30
C201453,Reality Movie #1453,Movie,Reality,2012,6.3,136,Japanese,Netflix Original,2023-01-05
C201454,Romance TV Show #1454,TV Show,Romance,2008,7.5,44,Japanese,Licensed,2022-02-12
C201455,Thriller Movie #1455,Movie,Thriller,1995,7.0,152,German,Licensed,2024-11-25
C201456,Thriller TV Show #1456,TV Show,Thriller,2013,7.6,38,English,Netflix Original,2023-06-10
C201457,Action Movie #1457,Movie,Action,2019,6.0,115,Japanese,Licensed,2023-10-13
C201458,Anime Movie #1458,Movie,Anime,2014,6.7,144,English,Licensed,2024-05-18
C201459,Thriller Movie #1459,Movie,Thriller,1996,7.4,127,English,Netflix Original,2025-11-01
C201460,Fantasy Movie #1460,Movie,Fantasy,2009,5.5,156,Korean,Licensed,2023-11-11
C201461,Comedy Movie #1461,Movie,Comedy,2019,6.9,156,Japanese,Netflix Original,2025-03-22
C201462,Comedy Movie #1462,Movie,Comedy,2002,8.8,97,Tamil,Licensed,2022-07-26
C201463,Comedy Movie #1463,Movie,Comedy,2004,5.4,92,English,Licensed,2023-09-30
C201464,Crime TV Show #1464,TV Show,Crime,2009,6.3,44,English,Netflix Original,2024-06-04
C201465,Action TV Show #1465,TV Show,Action,2009,7.0,36,Spanish,Licensed,2025-12-23
C201466,Drama Movie #1466,Movie,Drama,1995,6.8,140,Korean,Netflix Original,2024-08-31
C201467,Romance Movie #1467,Movie,Romance,2019,9.6,104,Spanish,Licensed,2022-02-24
C201468,Drama TV Show #1468,TV Show,Drama,2008,8.4,40,Hindi,Netflix Original,2022-10-14
C201469,Horror TV Show #1469,TV Show,Horror,2009,5.8,33,Hindi,Netflix Original,2025-01-18
C201470,Romance TV Show #1470,TV Show,Romance,2017,5.7,61,English,Licensed,2023-04-10
C201471,Romance Movie #1471,Movie,Romance,2012,6.9,155,Korean,Licensed,2024-05-14
C201472,Crime Movie #1472,Movie,Crime,2009,7.4,86,Korean,Netflix Original,2024-02-11
C201473,Anime Movie #1473,Movie,Anime,1999,8.4,99,Japanese,Licensed,2025-02-22
C201474,Crime Movie #1474,Movie,Crime,2023,6.2,92,Hindi,Licensed,2022-08-10
C201475,Action TV Show #1475,TV Show,Action,2012,7.8,39,English,Licensed,2024-10-05
C201476,Kids TV Show #1476,TV Show,Kids,2007,7.4,38,Korean,Licensed,2025-08-10
C201477,Action TV Show #1477,TV Show,Action,2017,7.5,32,Spanish,Netflix Original,2025-08-29
C201478,Anime Movie #1478,Movie,Anime,2013,5.9,169,Spanish,Licensed,2024-09-05
C201479,Kids TV Show #1479,TV Show,Kids,2013,7.2,57,Korean,Licensed,2023-12-06
C201480,Sci-Fi Movie #1480,Movie,Sci-Fi,1998,6.2,122,Spanish,Licensed,2022-01-23
C201481,Reality TV Show #1481,TV Show,Reality,2010,9.7,34,French,Netflix Original,2024-08-02
C201482,Thriller Movie #1482,Movie,Thriller,2022,7.0,166,Japanese,Licensed,2022-11-01
C201483,Sci-Fi Movie #1483,Movie,Sci-Fi,2014,7.4,167,Japanese,Licensed,2024-06-06
C201484,Action Movie #1484,Movie,Action,2012,6.6,173,Hindi,Licensed,2022-12-27
C201485,Comedy Movie #1485,Movie,Comedy,2009,6.8,104,Telugu,Licensed,2025-01-04
C201486,Action Movie #1486,Movie,Action,2025,7.0,154,Hindi,Netflix Original,2024-02-02
C201487,Action Movie #1487,Movie,Action,2026,7.4,168,Korean,Netflix Original,2022-03-24
C201488,Fantasy Movie #1488,Movie,Fantasy,2006,7.9,156,English,Licensed,2024-09-08
C201489,Action Movie #1489,Movie,Action,2009,8.2,156,French,Netflix Original,2023-02-21
C201490,Crime TV Show #1490,TV Show,Crime,2004,7.3,40,Hindi,Licensed,2023-05-30
C201491,Crime TV Show #1491,TV Show,Crime,2015,7.0,37,English,Licensed,2022-11-02
C201492,Action TV Show #1492,TV Show,Action,2021,7.2,30,Japanese,Netflix Original,2025-08-06
C201493,Sci-Fi Movie #1493,Movie,Sci-Fi,2022,7.6,162,Telugu,Licensed,2023-12-18
C201494,Action Movie #1494,Movie,Action,2007,6.6,98,English,Netflix Original,2022-05-25
C201495,Drama TV Show #1495,TV Show,Drama,2000,6.0,44,Hindi,Netflix Original,2023-09-18
C201496,Documentary Movie #1496,Movie,Documentary,2006,6.8,124,French,Licensed,2023-08-23
C201497,Sci-Fi Movie #1497,Movie,Sci-Fi,2015,8.3,121,Spanish,Licensed,2022-03-03
C201498,Action Movie #1498,Movie,Action,2017,7.0,143,Hindi,Netflix Original,2023-04-22
C201499,Reality Movie #1499,Movie,Reality,2020,7.0,133,Tamil,Netflix Original,2022-08-10
